Resolution,Date,Summary
A/HRC/RES/24/4,2013/09/26,The right to development :resolution /adopted by the Human Rights Council at its 24th session
A/HRC/RES/24/13,2013/09/26,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination :resolution /adopted by the Human Rights Council at its 24th session
A/HRC/RES/24/14,2013/09/27,Human rights and unilateral coercive measures :resolution /adopted by the Human Rights Council at its 24th session
A/HRC/RES/24/22,2013/09/27,The continuing grave deterioration of the human rights and humanitarian situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 24th session
A/HRC/RES/24/24,2013/09/27,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :resolution /adopted by the Human Rights Council at its 24th session"
A/HRC/RES/24/26,2013/09/27,"From rhetoric to reality : a global call for concrete action against racism, racial discrimination, xenophobia and related intolerance :resolution /adopted by the Human Rights Council at its 24th session"
A/HRC/RES/24/35,2013/09/27,Impact of arms transfers on human rights in armed conflict :resolution /adopted by the Human Rights Council at its 24th session
A/HRC/25/L.46,2014/03/25,Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 25th session
A/HRC/25/L.47,2014/03/25,Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 25th session
A/HRC/RES/25/1,2014/03/27,"Promoting reconciliation, accountability and human rights in Sri Lanka :resolution /adopted by the Human Rights Council at its 25th session"
A/HRC/RES/25/4,2014/03/27,Integrity of the judicial system :resolution /adopted by the Human Rights Council at its 25th session
A/HRC/RES/25/9,2014/03/27,"The negative impact of the non-repatriation of funds of illicit origin to the countries of origin on the enjoyment of human rights, and the importance of improving international cooperation :resolution /adopted by the Human Rights Council at its 25th session"
A/HRC/RES/25/15,2014/03/27,Promotion of a democratic and equitable international order :resolution /adopted by the Human Rights Council at its 25th session
A/HRC/RES/25/16,2014/03/27,"Mandate of the Independent Expert on the effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights :resolution /adopted by the Human Rights Council at its 25th session"
A/HRC/RES/25/22,2014/03/28,"Ensuring use of remotely piloted aircraft or armed drones in counter-terrorism and military operations in accordance with international law, including international human rights and humanitarian law :resolution /adopted by the Human Rights Council at its 25th session"
A/HRC/RES/25/30,2014/03/28,Follow-up to the report of the United Nations Independent International Fact-Finding Mission on the Gaza Conflict :resolution /adopted by the Human Rights Council at its 25th session
A/HRC/26/L.34,2014/06/24,The question of the death penalty :amendment /Human Rights Council at its 26th session
A/HRC/26/L.35,2014/06/24,The question of the death penalty :amendment /Human Rights Council at its 26th session
A/HRC/26/L.36,2014/06/24,The question of the death penalty :amendment /Human Rights Council at its 26th session
A/HRC/26/L.37,2014/06/24,Protection of the family :amendment /Human Rights Council at its 26th session
A/HRC/RES/26/2,2014/06/26,The question of the death penalty :resolution /adopted by the Human Rights Council at its 26th session
A/HRC/RES/26/6,2014/06/26,Mandate of the Independent Expert on human rights and international solidarity :resolution /adopted by the Human Rights Council at its 26th session
A/HRC/RES/26/9,2014/06/26,Elaboration of an international legally binding instrument on transnational corporations and other business enterprises with respect to human rights :resolution /adopted by the Human Rights Council at its 26th session
A/HRC/RES/26/11,2014/06/26,Protection of the family :resolution /adopted by the Human Rights Council at its 26th session
A/HRC/RES/26/16,2014/06/26,"Human rights and the regulation of civilian acquisition, possession and use of firearms :resolution /adopted by the Human Rights Council at its 26th session"
A/HRC/RES/26/23,2014/06/27,The continuing grave deterioration in the human rights and humanitarian situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 26th session
A/HRC/RES/26/25,2014/06/27,Situation of human rights in Belarus :resolution /adopted by the Human Rights Council at its 26th session
A/HRC/RES/26/26,2014/06/27,Promotion and protection of the human rights of peasants and other people working in rural areas :resolution /adopted by the Human Rights Council at its 26th session
A/HRC/RES/26/30,2014/06/27,Cooperation and assistance to Ukraine in the field of human rights :resolution /adopted by the Human Rights Council at its 26th session
A/HRC/RES/S-21/1,2014/07/23,"Ensuring respect for international law in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 21st special session"
A/HRC/27/L.33,2014/09/23,Human rights and unilateral coercive measures :amendment /Human Rights Council at its 27th session
A/HRC/27/L.44,2014/09/23,Human rights and unilateral coercive measures :amendment /Human Rights Council at its 27th session
A/HRC/27/L.34,2014/09/23,Civil society space :amendment /Human Rights Council at its 27th session
A/HRC/27/L.35,2014/09/23,Civil society space :amendment /Human Rights Council at its 27th session
A/HRC/27/L.36,2014/09/23,Civil society space :amendment /Human Rights Council at its 27th session
A/HRC/27/L.38,2014/09/23,Civil society space :amendment /Human Rights Council at its 27th session
A/HRC/27/L.39,2014/09/23,Civil society space :amendment /Human Rights Council at its 27th session
A/HRC/27/L.40,2014/09/23,Civil society space :amendment /Human Rights Council at its 27th session
A/HRC/27/L.41,2014/09/23,Civil society space :amendment /Human Rights Council at its 27th session
A/HRC/27/L.42,2014/09/23,Civil society space :amendment /Human Rights Council at its 27th session
A/HRC/27/L.43,2014/09/23,Civil society space :amendment /Human Rights Council at its 27th session
A/HRC/27/L.45,2014/09/23,"Human rights, sexual orientation and gender identity :amendment /Human Rights Council at its 27th session"
A/HRC/27/L.46,2014/09/23,"Human rights, sexual orientation and gender identity :amendment /Human Rights Council at its 27th session"
A/HRC/27/L.47,2014/09/23,"Human rights, sexual orientation and gender identity :amendment /Human Rights Council at its 27th session"
A/HRC/27/L.48,2014/09/23,"Human rights, sexual orientation and gender identity :amendment /Human Rights Council at its 27th session"
A/HRC/27/L.49,2014/09/23,"Human rights, sexual orientation and gender identity :amendment /Human Rights Council at its 27th session"
A/HRC/27/L.50,2014/09/23,"Human rights, sexual orientation and gender identity :amendment /Human Rights Council at its 27th session"
A/HRC/27/L.51,2014/09/23,"Human rights, sexual orientation and gender identity :amendment /Human Rights Council at its 27th session"
A/HRC/RES/27/2,2014/09/25,The right to development :resolution /adopted by the Human Rights Council at its 27th session
A/HRC/RES/27/9,2014/09/25,Mandate of the Independent Expert on the promotion of a democratic and equitable international order :resolution /adopted by the Human Rights Council at its 27th session
A/HRC/RES/27/10,2014/09/25,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination :resolution /adopted by the Human Rights Council at its 27th session
A/HRC/RES/27/16,2014/09/25,The continuing grave deterioration in the human rights and humanitarian situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 27th session
A/HRC/RES/27/17,2014/09/25,Promotion of the right to peace :resolution /adopted by the Human Rights Council at its 27th session
A/HRC/RES/27/21,2014/09/26,Human rights and unilateral coercive measures :resolution /adopted by the Human Rights Council at its 27th session
A/HRC/RES/27/30,2014/09/26,"Effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights : the activities of vulture funds :resolution /adopted by the Human Rights Council at its 27th session"
A/HRC/RES/27/32,2014/09/26,"Human rights, sexual orientation and gender identity :resolution /adopted by the Human Rights Council at its 27th session"
A/HRC/28/L.36,2015/03/24,The continuing grave deterioration in the human rights and humanitarian situation in the Syrian Arab Republic :amendment /Human Rights Council at its 28th session
A/HRC/28/L.38,2015/03/24,Prevention of genocide :amendment /Human Rights Council at its 28th session
A/HRC/28/L.42,2015/03/24,Prevention of genocide :amendment /Human Rights Council at its 28th session
A/HRC/RES/28/1,2015/03/26,Composition of staff of the Office of the United Nations High Commissioner for Human Rights :resolution /adopted by the Human Rights Council at its 28th session
A/HRC/RES/28/3,2015/03/26,"Ensuring use of remotely piloted aircraft or armed drones in counter-terrorism and military operations in accordance with international law, including international human rights and humanitarian law :resolution /adopted by the Human Rights Council at its 28th session"
A/HRC/RES/28/5,2015/03/26,"The negative impact of the non-repatriation of funds of illicit origin to the countries of origin on the enjoyment of human rights, and the importance of improving international cooperation :resolution /adopted by the Human Rights Council at its 28th session"
A/HRC/RES/28/7,2015/03/26,"Renewal of the mandate of the open-ended intergovernmental working group to consider the possibility of elaborating an international regulatory framework on the regulation, monitoring and oversight of the activities of private military and security companies :resolution /adopted by the Human Rights Council at its 28th session"
A/HRC/RES/28/8,2015/03/26,"The effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights  :resolution /adopted by the Human Rights Council at its 28th session"
A/HRC/RES/28/14,2015/03/26,"Human rights, democracy and the rule of law  :resolution /adopted by the Human Rights Council at its 28th session"
A/HRC/RES/28/17,2015/03/26,Effects of terrorism on the enjoyment of human rights  :resolution /adopted by the Human Rights Council at its 28th session
A/HRC/RES/28/20,2015/03/27,The continuing grave deterioration in the human rights and humanitarian situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 28th session
A/HRC/RES/28/21,2015/03/27,Situation of human rights in the Islamic Republic of Iran :resolution /adopted by the Human Rights Council at its 28th session
A/HRC/RES/28/22,2015/03/27,Situation of human rights in the Democratic People’s Republic of Korea :resolution /adopted by the Human Rights Council at its 28th session
A/HRC/RES/28/24,2015/03/27,Human rights in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 28th session
A/HRC/RES/28/25,2015/03/27,Right of the Palestinian people to self-determination :resolution /adopted by the Human Rights Council at its 28th session
A/HRC/RES/28/26,2015/03/27,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 28th session"
A/HRC/RES/28/27,2015/03/27,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 28th session"
A/HRC/29/L.26,2015/06/29,Accelerating Efforts to Eliminate all Forms of Violence Against Women: Eliminating Domestic Violence :amendment /Human Rights Council at its 29th session
A/HRC/29/L.27,2015/06/29,Accelerating Efforts to Eliminate all Forms of Violence Against Women: Eliminating Domestic Violence :amendment /Human Rights Council at its 29th session
A/HRC/29/L.28,2015/06/29,Accelerating Efforts to Eliminate all Forms of Violence Against Women: Eliminating Domestic Violence :amendment /Human Rights Council at its 29th session
A/HRC/29/L.29,2015/06/29,Accelerating Efforts to Eliminate all Forms of Violence Against Women: Eliminating Domestic Violence :amendment /Human Rights Council at its 29th session
A/HRC/29/L.31,2015/06/30,Human Rights and Preventing and Countering Violent Extremism :amendment /Human Rights Council at its 29th session
A/HRC/29/L.37,2015/07/01,Protection of the family: The contribution of the family to the realization of the right to an adequate standard of living for its members particularly through its role in poverty eradication and achieving sustainable development :amendment /Human Rights Council at its 29th session
A/HRC/29/L.38,2015/07/01,Protection of the family: The contribution of the family to the realization of the right to an adequate standard of living for its members particularly through its role in poverty eradication and achieving sustainable development :amendment /Human Rights Council at its 29th session
A/HRC/29/L.39,2015/07/01,Protection of the family: The contribution of the family to the realization of the right to an adequate standard of living for its members particularly through its role in poverty eradication and achieving sustainable development :amendment /Human Rights Council at its 29th session
A/HRC/29/L.40,2015/07/01,Protection of the family: The contribution of the family to the realization of the right to an adequate standard of living for its members particularly through its role in poverty eradication and achieving sustainable development :amendment /Human Rights Council at its 29th session
A/HRC/RES/29/3,2015/07/02,Human rights and international solidarity :resolution /adopted by the Human Rights Council at its 29th session
A/HRC/RES/29/10,2015/07/02,"Human rights and the regulation of civilian acquisition, possession and use of firearms :resolution /adopted by the Human Rights Council at its 29th session"
A/HRC/RES/29/16,2015/07/02,The grave and deteriorating human rights and humanitarian situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 29th session
A/HRC/RES/29/17,2015/07/02,Situation of human rights in Belarus :resolution /adopted by the Human Rights Council at its 29th session
A/HRC/RES/29/22,2015/07/03,"Protection of the family : contribution of the family to the realization of the right to an adequate standard of living for its members, particularly through its role in poverty :resolution /adopted by the Human Rights Council at its 29th session"
A/HRC/RES/29/23,2015/07/03,Cooperation and assistance to Ukraine in the field of human rights :resolution /adopted by the Human Rights Council at its 29th session
A/HRC/RES/29/25,2015/07/03,"Ensuring accountability and justice for all violations of international law in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 29th session"
A/HRC/30/L.33,2015/09/29,The grave and deteriorating human rights and humanitarian situation in the Syrian Arab Republic :amendment /Human Rights Council at its 30th session
A/HRC/30/L.34,2015/09/29,The question of the death penalty :amendment /Human Rights Council at its 30th session
A/HRC/30/L.35,2015/09/29,The question of the death penalty :amendment /Human Rights Council at its 30th session
A/HRC/30/L.36,2015/09/29,The question of the death penalty :amendment /Human Rights Council at its 30th session
A/HRC/30/L.37,2015/09/29,Human Rights and Preventing and Countering Violent Extremism :amendment /Human Rights Council at its 30th session
A/HRC/30/L.38,2015/09/29,Human Rights and Preventing and Countering Violent Extremism :amendment /Human Rights Council at its 30th session
A/HRC/30/L.39,2015/09/29,Human Rights and Preventing and Countering Violent Extremism :amendment /Human Rights Council at its 30th session
A/HRC/30/L.40,2015/09/29,Human Rights and Preventing and Countering Violent Extremism :amendment /Human Rights Council at its 30th session
A/HRC/RES/30/2,2015/10/01,Human rights and unilateral coercive measures :resolution /adopted by the Human Rights Council at its 30th session
A/HRC/RES/30/5,2015/10/01,The question of the death penalty :resolution /adopted by the Human Rights Council at its 30th session
A/HRC/RES/30/6,2015/10/01,The use of mercenaries as a means of violating human rights and impeding the exercise of the right of peoples to self-determination :resolution /adopted by the Human Rights Council at its 30th session
A/HRC/RES/30/10,2015/10/01,The grave and deteriorating human rights and humanitarian situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 30th session
A/HRC/RES/30/12,2015/10/01,Promotion of the right to peace :resolution /adopted by the Human Rights Council at its 30th session
A/HRC/RES/30/13,2015/10/01,Promotion and protection of the human rights of peasants and other people working in rural areas :resolution /adopted by the Human Rights Council at its 30th session
A/HRC/RES/30/15,2015/10/02,Human rights and preventing and countering violent extremism :resolution /adopted by the Human Rights Council at its 30th session
A/HRC/RES/30/16,2015/10/02,"From rhetoric to reality : a global call for concrete action against racism, racial discrimination, xenophobia and related intolerance :resolution /adopted by the Human Rights Council at its 30th session"
A/HRC/RES/30/17,2015/10/02,Forum on people of African descent in the diaspora :resolution /adopted by the Human Rights Council at its 30th session
A/HRC/RES/30/29,2015/10/02,Promotion of a democratic and equitable international order :resolution /adopted by the Human Rights Council at its 30th session
A/HRC/31/L.41,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.42,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.43,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.44,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.45,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.46,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.47,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.48,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.49,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.50,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.51,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.53,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.54,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.55,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.56,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.57,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.58,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.59,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.60,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.61,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.62,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.63,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.64,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.65,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.66,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.67,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.68,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.69,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.70,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.71,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.72,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.74,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.75,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.76,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.78,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.79,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/RES/31/1,2016/03/23,Composition of staff of the Office of the United Nations High Commissioner for Human Rights :resolution /adopted by the Human Rights Council at its 31st session
A/HRC/RES/31/4,2016/03/23,Commemoration of the thirtieth  anniversary of the Declaration on the Right to Development :resolution /adopted by the Human Rights Council at its 31st session
A/HRC/RES/31/11,2016/03/23,"The effects of foreign debt and other related international financial obligations of States on the full enjoyment of all human rights, particularly economic, social and cultural rights :resolution /adopted by the Human Rights Council at its 31st session"
A/HRC/RES/31/17,2016/03/23,The human rights situation in the Syrian Arab Republic :resolution /adopted by the Human Rights Council at its 31st session
A/HRC/RES/31/19,2016/03/23,Situation of human rights in the Islamic Republic of Iran :resolution /adopted by the Human Rights Council at its 31st session
A/HRC/RES/31/22,2016/03/24,"The negative impact of the non-repatriation of funds of illicit origin to the countries of origin on the enjoyment of human rights, and the importance of improving international cooperation :resolution /adopted by the Human Rights Council at its 31st session"
A/HRC/RES/31/30,2016/03/24,Effects of terrorism on the enjoyment of all human rights :resolution /adopted by the Human Rights Council at its 31st session
A/HRC/RES/31/32,2016/03/24,"Protecting human rights defenders, whether individuals, groups or organs of society, addressing economic, social and cultural rights :resolution /adopted by the Human Rights Council at its 31st session"
A/HRC/RES/31/34,2016/03/24,"Human rights situation in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 31st session"
A/HRC/RES/31/35,2016/03/24,"Ensuring accountability and justice for all violations of international law in the Occupied Palestinian Territory, including East Jerusalem :resolution /adopted by the Human Rights Council at its 31st session"
A/HRC/RES/31/36,2016/03/24,"Israeli settlements in the Occupied Palestinian Territory, including East Jerusalem, and in the occupied Syrian Golan :resolution /adopted by the Human Rights Council at its 31st session"
A/HRC/RES/31/37,2016/03/24,The promotion and protection of human rights in the context of peaceful protests :resolution /adopted by the Human Rights Council at its 31st session
A/HRC/32/L.36,2016/06/28,"Accelerating efforts to eliminate violence against women: Preventing and responding to violence against women and girls, including indigenous women and girls :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.37,2016/06/28,"Accelerating efforts to eliminate violence against women: Preventing and responding to violence against women and girls, including indigenous women and girls :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.42,2016/06/28,"Accelerating efforts to eliminate violence against women: Preventing and responding to violence against women and girls, including indigenous women and girls :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.43,2016/06/28,"Accelerating efforts to eliminate violence against women: Preventing and responding to violence against women and girls, including indigenous women and girls :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.52,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.54,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.53,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.55,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.56,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.59,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.60,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.61,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.62,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.63,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.64,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.65,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.67,2016/06/28,Elimination of discrimination against women :amendment /Human Rights Council at its 32th session
A/HRC/32/L.69,2016/06/28,Elimination of discrimination against women :amendment /Human Rights Council at its 32th session
A/HRC/32/L.70,2016/06/28,Elimination of discrimination against women :amendment /Human Rights Council at its 32th session
A/HRC/32/L.71,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.72,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.80,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.81,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.73,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.74,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
