"","session","name","coord1D"
"128",3,"MKD",-0.783229470252991
"129",3,"MNE",-0.67169463634491
"130",3,"NAM",0.039288341999054
"131",3,"PAK",0.484373480081558
"132",3,"PER",-0.32842281460762
"133",3,"PHL",0.13461646437645
"134",3,"ROU",-0.693181157112122
"135",3,"RUS",0.978513240814209
"136",3,"SAU",0.341976702213287
"137",3,"SLE",-0.112541824579239
"138",3,"USA",-0.972222208976746
"139",3,"VEN",0.654436528682709
"140",3,"VNM",0.612545430660248
"141",3,"ZAF",0.166230499744415
"142",4,"ALB",-0.694069802761078
"143",4,"ARE",0.333068013191223
"144",4,"ARG",-0.251965880393982
"145",4,"BGD",0.368003726005554
"146",4,"BOL",0.524183750152588
"147",4,"BRA",-0.261308610439301
"148",4,"BWA",0.0245853774249554
"149",4,"CHN",0.91682630777359
"150",4,"CIV",-0.00366686657071114
"151",4,"COG",0.422581434249878
"152",4,"CUB",0.970242977142334
"153",4,"DEU",-0.707146286964417
"154",4,"DZA",0.459607183933258
"155",4,"EST",-0.691278696060181
"156",4,"ETH",0.339132696390152
"157",4,"FRA",-0.750351905822754
"158",4,"GAB",0.0992776304483414
"159",4,"GBR",-0.813663482666016
"160",4,"GHA",-0.161011770367622
"161",4,"IDN",0.401181131601334
"162",4,"IND",0.359511971473694
"163",4,"IRL",-0.607281148433685
"164",4,"JPN",-0.77983170747757
"165",4,"KAZ",0.309175550937653
"166",4,"KEN",0.222359716892242
"167",4,"KOR",-0.703054666519165
"168",4,"LVA",-0.74090039730072
"169",4,"MAR",0.146089479327202
"170",4,"MDV",0.0560262948274612
"171",4,"MEX",-0.332620084285736
"172",4,"MKD",-0.783229470252991
"173",4,"MNE",-0.667694628238678
"174",4,"NAM",0.0312883444130421
"175",4,"NGA",0.346011698246002
"176",4,"NLD",-0.733283281326294
"177",4,"PAK",0.474373489618301
"178",4,"PRT",-0.662373125553131
"179",4,"PRY",-0.182257562875748
"180",4,"QAT",0.288296550512314
"181",4,"RUS",0.946513235569
"182",4,"SAU",0.331976681947708
"183",4,"SLE",-0.112541824579239
"184",4,"SLV",-0.128119960427284
"185",4,"USA",-0.983333349227905
"186",4,"VEN",0.674436509609222
"187",4,"VNM",0.647545456886292
"188",4,"ZAF",0.109087646007538
"189",5,"ALB",-0.694069802761078
"190",5,"ARE",0.330568015575409
"191",5,"BDI",0.466317296028137
"192",5,"BEL",-0.616562843322754
"193",5,"BGD",0.385503709316254
"194",5,"BOL",0.416183769702911
"195",5,"BRA",-0.28330859541893
"196",5,"BWA",0.0405853763222694
"197",5,"CHE",-0.63683694601059
"198",5,"CHN",0.900826334953308
"199",5,"CIV",0.00744424760341644
"200",5,"COG",0.526581466197968
"201",5,"CUB",0.946242928504944
"202",5,"DEU",-0.701146304607391
"203",5,"DZA",0.467607170343399
"204",5,"ECU",0.147815316915512
"205",5,"EGY",0.456731528043747
"206",5,"ETH",0.319132715463638
"207",5,"FRA",-0.730351865291595
"208",5,"GBR",-0.8461634516716
"209",5,"GEO",-0.679894924163818
"210",5,"GHA",-0.161011770367622
"211",5,"HRV",-0.680280268192291
"212",5,"HUN",-0.736293315887451
"213",5,"IDN",0.41007000207901
"214",5,"IND",0.341330170631409
"215",5,"IRQ",0.37185263633728
"216",5,"JPN",-0.759831726551056
"217",5,"KEN",0.214359730482101
"218",5,"KGZ",0.390581399202347
"219",5,"KOR",-0.693054676055908
"220",5,"LVA",-0.74090039730072
"221",5,"MAR",0.11608948558569
"222",5,"MDV",0.0626929625868797
"223",5,"MEX",-0.328175634145737
"224",5,"MKD",-0.783229470252991
"225",5,"MNG",-0.226755514740944
"226",5,"NAM",0.0232883431017399
"227",5,"NGA",0.356011718511581
"228",5,"NLD",-0.719949901103973
"229",5,"PAN",-0.38256111741066
"230",5,"PHL",0.144616454839706
"231",5,"PRT",-0.662373125553131
"232",5,"PRY",-0.222257554531097
"233",5,"QAT",0.288296550512314
"234",5,"RUS",0.914513230323792
"235",5,"RWA",-0.159550666809082
"236",5,"SAU",0.321976691484451
"237",5,"SLV",-0.128119960427284
"238",5,"SVN",-0.663750290870667
"239",5,"TGO",0.0383890122175217
"240",5,"TUN",-0.0353996753692627
"241",5,"USA",-0.99444442987442
"242",5,"VEN",0.694436550140381
"243",5,"VNM",0.68254542350769
"244",5,"ZAF",0.0519447773694992
"245",6,"ALB",-0.694069802761078
"246",6,"ARE",0.328068017959595
"247",6,"BDI",0.466317296028137
"248",6,"BEL",-0.624562859535217
"249",6,"BGD",0.403003692626953
"250",6,"BOL",0.308183759450912
"251",6,"BRA",-0.305308610200882
"252",6,"BWA",0.0565853789448738
"253",6,"CHE",-0.631836950778961
"254",6,"CHN",0.884826302528381
"255",6,"CIV",0.0185553561896086
"256",6,"COG",0.630581438541412
"257",6,"CUB",0.922242939472198
"258",6,"DEU",-0.695146262645721
"259",6,"ECU",0.0678153187036514
"260",6,"EGY",0.456731528043747
"261",6,"ETH",0.299132704734802
"262",6,"GBR",-0.878663420677185
"263",6,"GEO",-0.679894924163818
"264",6,"GHA",-0.161011770367622
"265",6,"HRV",-0.680280268192291
"266",6,"HUN",-0.751293301582336
"267",6,"IDN",0.418958902359009
"268",6,"IND",0.323148339986801
"269",6,"IRQ",0.37185263633728
"270",6,"JPN",-0.739831686019897
"271",6,"KEN",0.206359729170799
"272",6,"KGZ",0.310581386089325
"273",6,"KOR",-0.683054685592651
"274",6,"LVA",-0.74090039730072
"275",6,"MNG",-0.226755514740944
"276",6,"NGA",0.366011708974838
"277",6,"NLD",-0.706616580486298
"278",6,"PAN",-0.38256111741066
"279",6,"PHL",0.154616460204124
"280",6,"PRT",-0.662373125553131
"281",6,"PRY",-0.262257546186447
"282",6,"QAT",0.288296550512314
"283",6,"RWA",-0.159550666809082
"284",6,"SAU",0.311976701021194
"285",6,"SLV",-0.128119960427284
"286",6,"SVN",-0.663750290870667
"287",6,"TGO",0.00638901814818382
"288",6,"TUN",-0.0353996753692627
"289",6,"USA",-1.00555551052094
"290",6,"VEN",0.714436531066895
"291",6,"ZAF",-0.00519808195531368
"292",7,"AFG",0.178605541586876
"293",7,"AGO",0.0388945490121841
"294",7,"ARE",0.32556802034378
"295",7,"AUS",-0.989037096500397
"296",7,"BDI",0.466317296028137
"297",7,"BEL",-0.632562875747681
"298",7,"BRA",-0.327308595180511
"299",7,"CHE",-0.626836955547333
"300",7,"CHL",-0.315880000591278
"301",7,"CHN",0.868826329708099
"302",7,"CIV",0.0296664666384459
"303",7,"COD",0.350496262311935
"304",7,"CUB",0.898242950439453
"305",7,"DEU",-0.689146280288696
"306",7,"ECU",-0.0121846795082092
"307",7,"EGY",0.456731528043747
"308",7,"ESP",-0.642763137817383
"309",7,"ETH",0.279132723808289
"310",7,"GBR",-0.911163449287415
"311",7,"GEO",-0.679894924163818
"312",7,"HRV",-0.680280268192291
"313",7,"HUN",-0.766293287277222
"314",7,"IRQ",0.37185263633728
"315",7,"ISL",-0.647414147853851
"316",7,"JPN",-0.719831705093384
"317",7,"KEN",0.198359727859497
"318",7,"KGZ",0.230581387877464
"319",7,"KOR",-0.673054695129395
"320",7,"MEX",-0.323731184005737
"321",7,"MNG",-0.226755514740944
"322",7,"NGA",0.376011699438095
"323",7,"NPL",-0.169530287384987
"324",7,"PAK",0.464373469352722
"325",7,"PAN",-0.38256111741066
"326",7,"PER",-0.336422830820084
"327",7,"PHL",0.164616465568542
"328",7,"QAT",0.288296550512314
"329",7,"RWA",-0.159550666809082
"330",7,"SAU",0.301976680755615
"331",7,"SEN",0.260842353105545
"332",7,"SVK",-0.68615072965622
"333",7,"SVN",-0.663750290870667
"334",7,"TGO",-0.0256109815090895
"335",7,"TUN",-0.0353996753692627
"336",7,"UKR",-0.59448915719986
"337",7,"USA",-1.01666665077209
"338",7,"VEN",0.734436511993408
"339",7,"ZAF",-0.0623409450054169
"340",8,"AFG",0.178605541586876
"341",8,"AGO",0.0388945490121841
"342",8,"ARG",-0.251965880393982
"343",8,"AUS",-0.989037096500397
"344",8,"AUT",-0.711420357227325
"345",8,"BFA",0.0321351923048496
"346",8,"BGD",0.420503705739975
"347",8,"BGR",-0.708180367946625
"348",8,"BHR",0.444423645734787
"349",8,"BHS",-0.109605103731155
"350",8,"BRA",-0.349308609962463
"351",8,"CHL",-0.318737149238586
"352",8,"CHN",0.852826356887817
"353",8,"CMR",0.586374640464783
"354",8,"COD",0.350496262311935
"355",8,"CUB",0.874242961406708
"356",8,"CZE",-0.820101320743561
"357",8,"DNK",-0.809320092201233
"358",8,"EGY",0.456731528043747
"359",8,"ERI",0.581860065460205
"360",8,"ESP",-0.627763152122498
"361",8,"FJI",-0.28417381644249
"362",8,"GBR",-0.943663477897644
"363",8,"HRV",-0.680280268192291
"364",8,"HUN",-0.781293272972107
"365",8,"IND",0.304966539144516
"366",8,"IRQ",0.37185263633728
"367",8,"ISL",-0.647414147853851
"368",8,"ITA",-0.673694670200348
"369",8,"JPN",-0.69983172416687
"370",8,"MEX",-0.31928676366806
"371",8,"NGA",0.386011719703674
"372",8,"NPL",-0.165530279278755
"373",8,"PAK",0.454373478889465
"374",8,"PER",-0.344422817230225
"375",8,"PHL",0.174616456031799
"376",8,"QAT",0.288296550512314
"377",8,"RWA",-0.159550666809082
"378",8,"SAU",0.291976690292358
"379",8,"SEN",0.344175696372986
"380",8,"SOM",0.5145143866539
"381",8,"SVK",-0.68615072965622
"382",8,"TGO",-0.0576109774410725
"383",8,"TUN",-0.0353996753692627
"384",8,"UKR",-0.60648912191391
"385",8,"URY",-0.295652210712433
"386",8,"ZAF",-0.119483806192875
"387",9,"AFG",0.178605541586876
"388",9,"AGO",0.0388945490121841
"389",9,"ARG",-0.251965880393982
"390",9,"ARM",-0.145518079400063
"391",9,"AUS",-0.989037096500397
"392",9,"AUT",-0.719420373439789
"393",9,"BFA",0.0681351944804192
"394",9,"BGD",0.438003718852997
"395",9,"BGR",-0.708180367946625
"396",9,"BHR",0.444423645734787
"397",9,"BHS",-0.109605103731155
"398",9,"BRA",-0.371308594942093
"399",9,"CHL",-0.321594297885895
"400",9,"CMR",0.529707968235016
"401",9,"COD",0.350496262311935
"402",9,"CZE",-0.848672747612
"403",9,"DEU",-0.683146297931671
"404",9,"DNK",-0.809320092201233
"405",9,"ERI",0.645860016345978
"406",9,"ESP",-0.612763166427612
"407",9,"FJI",-0.28417381644249
"408",9,"IDN",0.427847772836685
"409",9,"IND",0.286784708499908
"410",9,"ITA",-0.669694662094116
"411",9,"JPN",-0.679831683635712
"412",9,"KOR",-0.663054704666138
"413",9,"LBY",0.270353019237518
"414",9,"MEX",-0.314842313528061
"415",9,"MHL",-0.964093446731567
"416",9,"MRT",0.356468617916107
"417",9,"NAM",0.0152883436530828
"418",9,"NGA",0.396011710166931
"419",9,"NLD",-0.693283259868622
"420",9,"NPL",-0.161530286073685
"421",9,"PAK",0.444373488426208
"422",9,"PER",-0.352422833442688
"423",9,"PHL",0.184616461396217
"424",9,"POL",-0.68266099691391
"425",9,"QAT",0.288296550512314
"426",9,"SDN",0.250338286161423
"427",9,"SEN",0.427509009838104
"428",9,"SOM",0.478514403104782
"429",9,"SVK",-0.68615072965622
"430",9,"TGO",-0.0896109789609909
"431",9,"UKR",-0.618489146232605
"432",9,"URY",-0.295652210712433
"433",9,"VEN",0.754436552524567
"434",10,"ARG",-0.251965880393982
"435",10,"ARM",-0.145518079400063
"436",10,"AUT",-0.727420330047607
"437",10,"BFA",0.104135192930698
"438",10,"BGD",0.455503702163696
"439",10,"BGR",-0.708180367946625
"440",10,"BHR",0.444423645734787
"441",10,"BHS",-0.109605103731155
"442",10,"BOL",0.200183764100075
"443",10,"BRA",-0.393308579921722
"444",10,"CHN",0.836826324462891
"445",10,"CIV",0.0407775789499283
"446",10,"CMR",0.473041296005249
"447",10,"CUB",0.850242972373962
"448",10,"CZE",-0.877244174480438
"449",10,"DEU",-0.677146255970001
"450",10,"DNK",-0.809320092201233
"451",10,"ERI",0.709860026836395
"452",10,"FJI",-0.28417381644249
"453",10,"FRA",-0.710351884365082
"454",10,"GAB",0.0912776291370392
"455",10,"GBR",-0.976163446903229
"456",10,"IDN",0.436736673116684
"457",10,"IND",0.268602877855301
"458",10,"ITA",-0.665694653987885
"459",10,"JPN",-0.659831702709198
"460",10,"KOR",-0.653054714202881
"461",10,"LBY",0.30535301566124
"462",10,"MEX",-0.310397863388062
"463",10,"MHL",-0.964093446731567
"464",10,"MRT",0.396468609571457
"465",10,"MWI",-0.0394826084375381
"466",10,"NAM",0.00728834420442581
"467",10,"NLD",-0.679949939250946
"468",10,"NPL",-0.157530277967453
"469",10,"PAK",0.434373468160629
"470",10,"PHL",0.194616466760635
"471",10,"POL",-0.662661015987396
"472",10,"RUS",0.882513284683228
"473",10,"SDN",0.310338288545609
"474",10,"SEN",0.510842323303223
"475",10,"SOM",0.442514419555664
"476",10,"TGO",-0.121610969305038
"477",10,"UKR",-0.630489110946655
"478",10,"URY",-0.295652210712433
"479",10,"UZB",0.234332472085953
"480",10,"VEN",0.77443653345108
"481",11,"ARE",0.323068022727966
"482",11,"ARG",-0.251965880393982
"483",11,"ARM",-0.145518079400063
"484",11,"BEN",-0.118581347167492
"485",11,"BOL",0.0921837687492371
"486",11,"BRA",-0.415308594703674
"487",11,"CHN",0.820826351642609
"488",11,"CIV",0.0518886893987656
"489",11,"CMR",0.416374623775482
"490",11,"CUB",0.826242923736572
"491",11,"CZE",-0.905815601348877
"492",11,"DEU",-0.671146273612976
"493",11,"DZA",0.475607186555862
"494",11,"ERI",0.773860037326813
"495",11,"FIN",-0.639645218849182
"496",11,"FRA",-0.690351903438568
"497",11,"GAB",0.083277627825737
"498",11,"GBR",-1.00866341590881
"499",11,"GMB",0.047104973345995
"500",11,"HND",-0.281229078769684
"501",11,"IDN",0.445625573396683
"502",11,"IND",0.250421077013016
"503",11,"JPN",-0.639831721782684
"504",11,"KAZ",0.241175577044487
"505",11,"KOR",-0.643054664134979
"506",11,"LBY",0.340353012084961
"507",11,"LTU",-0.674354732036591
"508",11,"LUX",-0.640448093414307
"509",11,"MEX",-0.305953413248062
"510",11,"MHL",-0.964093446731567
"511",11,"MNE",-0.663694679737091
"512",11,"MRT",0.436468631029129
"513",11,"MWI",-0.0394826084375381
"514",11,"MYS",0.399336934089661
"515",11,"NAM",-0.000711655244231224
"516",11,"NLD",-0.66661661863327
"517",11,"NPL",-0.153530284762383
"518",11,"PAK",0.424373477697372
"519",11,"POL",-0.642660975456238
"520",11,"PRY",-0.302257567644119
"521",11,"QAT",0.288296550512314
"522",11,"RUS",0.850513279438019
"523",11,"SDN",0.370338290929794
"524",11,"SEN",0.594175696372986
"525",11,"SOM",0.406514406204224
"526",11,"UKR",-0.64248913526535
"527",11,"USA",-1.02777779102325
"528",11,"UZB",0.234332472085953
"529",11,"VEN",0.794436514377594
"530",12,"ARE",0.320568025112152
"531",12,"ARG",-0.251965880393982
"532",12,"BEL",-0.640562891960144
"533",12,"BEN",-0.106581345200539
"534",12,"BGD",0.473003685474396
"535",12,"BOL",-0.0158162117004395
"536",12,"CHL",-0.324451446533203
"537",12,"CHN",0.804826319217682
"538",12,"CIV",0.0629997998476028
"539",12,"CMR",0.359707951545715
"540",12,"CRI",-0.360582739114761
"541",12,"CUB",0.802242934703827
"542",12,"CZE",-0.934387028217316
"543",12,"DEU",-0.665146291255951
"544",12,"DZA",0.483607172966003
"545",12,"ERI",0.83786004781723
"546",12,"FIN",-0.639645218849182
"547",12,"FRA",-0.67035186290741
"548",12,"GAB",0.0752776265144348
"549",12,"GBR",-1.04116344451904
"550",12,"GEO",-0.679894924163818
"551",12,"GMB",0.047104973345995
"552",12,"HND",-0.281229078769684
"553",12,"IND",0.232239246368408
"554",12,"KAZ",0.173175573348999
"555",12,"KGZ",0.150581389665604
"556",12,"LTU",-0.674354732036591
"557",12,"LUX",-0.640448093414307
"558",12,"MAR",0.0860894843935966
"559",12,"MDV",0.0693596303462982
"560",12,"MEX",-0.301508963108063
"561",12,"MNE",-0.659694671630859
"562",12,"MWI",-0.0394826084375381
"563",12,"MYS",0.429336935281754
"564",12,"NPL",-0.149530276656151
"565",12,"PAK",0.414373487234116
"566",12,"PRY",-0.342257559299469
"567",12,"QAT",0.288296550512314
"568",12,"ROU",-0.678181171417236
"569",12,"SDN",0.43033829331398
"570",12,"SEN",0.677509009838104
"571",12,"SOM",0.370514422655106
"572",12,"UKR",-0.654489099979401
"573",12,"USA",-1.03888893127441
"574",12,"UZB",0.234332472085953
"575",12,"VNM",0.717545390129089
"576",12,"ZAF",-0.176626667380333
"577",13,"ALB",-0.694069802761078
"578",13,"ARE",0.318068027496338
"579",13,"ARG",-0.251965880393982
"580",13,"BDI",0.466317296028137
"581",13,"BEL",-0.648562848567963
"582",13,"BEN",-0.094581350684166
"583",13,"BGD",0.490503698587418
"584",13,"BGR",-0.708180367946625
"585",13,"BRA",-0.437308609485626
"586",13,"CHL",-0.327308565378189
"587",13,"CHN",0.7888263463974
"588",13,"CIV",0.0741109102964401
"589",13,"CMR",0.303041309118271
"590",13,"CRI",-0.375582754611969
"591",13,"CUB",0.778242945671082
"592",13,"DEU",-0.659146308898926
"593",13,"DOM",-0.317871958017349
"594",13,"DZA",0.491607189178467
"595",13,"ERI",0.901859998703003
"596",13,"FIN",-0.639645218849182
"597",13,"FRA",-0.650351881980896
"598",13,"GEO",-0.679894924163818
"599",13,"GHA",-0.161011770367622
"600",13,"GMB",0.047104973345995
"601",13,"HND",-0.281229078769684
"602",13,"IDN",0.454514443874359
"603",13,"IND",0.214057445526123
"604",13,"JPN",-0.619831681251526
"605",13,"KAZ",0.105175599455833
"606",13,"KGZ",0.0705814063549042
"607",13,"KWT",0.402805000543594
"608",13,"LTU",-0.674354732036591
"609",13,"LUX",-0.640448093414307
"610",13,"MAR",0.056089486926794
"611",13,"MDV",0.0760262906551361
"612",13,"MNE",-0.655694663524628
"613",13,"MWI",-0.0394826084375381
"614",13,"MYS",0.459336936473846
"615",13,"NLD",-0.65328323841095
"616",13,"PRY",-0.382257550954819
"617",13,"QAT",0.288296550512314
"618",13,"ROU",-0.663181185722351
"619",13,"SDN",0.490338295698166
"620",13,"SOM",0.334514409303665
"621",13,"USA",-1.04999995231628
"622",13,"VNM",0.752545416355133
"623",13,"ZAF",-0.233769536018372
