Resolution,Date,Summary
A/HRC/34/L.42,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.43,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.44,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.45,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.51,2017/03/23,Mandate of the Special Rapporteur on the situation of human rights defenders :amendment /Human Rights Council at its 34th session
A/HRC/34/L.47,2017/03/23,Effects of terrorism on the enjoyment of all human rights :amendment /Human Rights Council at its 34th session
A/HRC/34/L.52,2017/03/24,"Human rights, democracy and the rule of law :amendment /Human Rights Council at its 34th session"
A/HRC/35/L.39,2017/06/22,Accelerating efforts to eliminate violence against women : engaging men and boys in preventing and responding to violence against all women and girls :amendment /Human Rights Council at its 35th session
A/HRC/35/L.40,2017/06/22,Accelerating efforts to eliminate violence against women : engaging men and boys in preventing and responding to violence against all women and girls :amendment /Human Rights Council at its 35th session
A/HRC/35/L.45,2017/06/22,Protection of the family : role of the family in supporting the protection and promotion of human rights of older persons :amendment /Human Rights Council at its 35th session
A/HRC/35/L.47,2017/06/22,Protection of the family : role of the family in supporting the protection and promotion of human rights of older persons :amendment /Human Rights Council at its 35th session
A/HRC/35/L.48,2017/06/22,Protection of the family : role of the family in supporting the protection and promotion of human rights of older persons :amendment /Human Rights Council at its 35th session
A/HRC/35/L.41,2017/06/22,Elimination of discrimination against women and girls :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/35/L.42,2017/06/22,Elimination of discrimination against women and girls :resolution /adopted by the Human Rights Council at its 35th session
A/HRC/35/L.43,2017/06/23,Protection of human rights and fundamental freedoms while countering terrorism :amendment /Human Rights Council at its 35th session
A/HRC/35/L.44,2017/06/23,Protection of human rights and fundamental freedoms while countering terrorism :amendment /Human Rights Council at its 35th session
A/HRC/35/L.46,2017/06/23,Protection of human rights and fundamental freedoms while countering terrorism :amendment /Human Rights Council at its 35th session
A/HRC/36/L.63,2017/09/28,Enforced or involuntary disappearances:amendment /Human Rights Council at its 36th session
A/HRC/36/L.64,2017/09/28,Enforced or involuntary disappearances:amendment /Human Rights Council at its 36th session
A/HRC/36/L.37,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.38,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.39,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.40,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.41,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.42,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.62,2017/09/29,The question of the death penalty :amendment /Human Rights Council at its 36th session
A/HRC/36/L.43,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.45,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.46,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.47,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.48,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.49,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.50,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.51,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.52,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.53,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.54,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.55,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.56,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.57,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.58,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.59,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.60,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
A/HRC/36/L.61,2017/09/29,"Cooperation with the United Nations, its representatives and mechanisms in the field of human rights :amendment /Human Rights Council at its 36th session"
