Resolution,Date,Summary
A/HRC/31/L.41,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.42,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.43,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.44,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.45,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.46,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.47,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.48,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.49,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.50,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.51,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.53,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.54,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.55,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.56,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.57,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.58,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.59,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.60,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.61,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.62,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.63,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.64,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.65,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.66,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.67,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.68,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.69,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.70,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.71,2016/03/21,"Protecting human rights defenders addressing economic, social and cultural rights :amendment /Human Rights Council at its 31th session"
A/HRC/31/L.72,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.74,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.75,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.76,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.78,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/31/L.79,2016/03/21,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 31th session
A/HRC/32/L.36,2016/06/28,"Accelerating efforts to eliminate violence against women: Preventing and responding to violence against women and girls, including indigenous women and girls :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.37,2016/06/28,"Accelerating efforts to eliminate violence against women: Preventing and responding to violence against women and girls, including indigenous women and girls :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.42,2016/06/28,"Accelerating efforts to eliminate violence against women: Preventing and responding to violence against women and girls, including indigenous women and girls :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.43,2016/06/28,"Accelerating efforts to eliminate violence against women: Preventing and responding to violence against women and girls, including indigenous women and girls :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.52,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.54,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.53,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.55,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.56,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.59,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.60,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.61,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.62,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.63,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.64,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.65,2016/06/28,Civil society space :amendment /Human Rights Council at its 32th session
A/HRC/32/L.67,2016/06/28,Elimination of discrimination against women :amendment /Human Rights Council at its 32th session
A/HRC/32/L.69,2016/06/28,Elimination of discrimination against women :amendment /Human Rights Council at its 32th session
A/HRC/32/L.70,2016/06/28,Elimination of discrimination against women :amendment /Human Rights Council at its 32th session
A/HRC/32/L.71,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.72,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.80,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.81,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.73,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.74,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.75,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.76,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.77,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.78,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.79,2016/06/28,Protection against violence and discrimination based on sexual orientation and gender identity :amendment /Human Rights Council at its 32th session
A/HRC/32/L.82,2016/06/28,Protection of the family: the role of the family in supporting the protection and promotion of human rights of persons with disabilities :amendment /Human Rights Council at its 32th session
A/HRC/32/L.83,2016/06/28,Protection of the family: the role of the family in supporting the protection and promotion of human rights of persons with disabilities :amendment /Human Rights Council at its 32th session
A/HRC/32/L.84,2016/06/28,Protection of the family: the role of the family in supporting the protection and promotion of human rights of persons with disabilities :amendment /Human Rights Council at its 32th session
A/HRC/32/L.89,2016/06/28,Protection of the family: the role of the family in supporting the protection and promotion of human rights of persons with disabilities :amendment /Human Rights Council at its 32th session
A/HRC/32/L.86,2016/06/28,"The promotion, protection and enjoyment of human rights on the Internet :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.87,2016/06/28,"The promotion, protection and enjoyment of human rights on the Internet :amendment /Human Rights Council at its 32th session"
A/HRC/32/L.88,2016/06/28,"The promotion, protection and enjoyment of human rights on the Internet :amendment /Human Rights Council at its 32th session"
A/HRC/33/L.34,2016/09/27,Equal participation in political and public affairs :amendment /Human Rights Council at its 33th session
A/HRC/33/L.35,2016/09/27,Cultural rights and the protection of cultural heritage :amendment /Human Rights Council at its 33th session
A/HRC/33/L.36,2016/09/27,Human rights and transitional justice :amendment /Human Rights Council at its 33th session
A/HRC/33/L.37,2016/09/27,Human rights and transitional justice :amendment /Human Rights Council at its 33th session
A/HRC/33/L.38,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.42,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.46,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.49,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
A/HRC/33/L.51,2016/09/27,Preventable maternal mortality and morbidity and human rights :amendment /Human Rights Council at its 33th session
