Resolution,Date,Summary
A/HRC/55/L.37,2024/04/05,Rights of the child: realizing the rights of the child and inclusive social protection :amendment /Human Rights Council at its 55th session
A/HRC/55/L.39,2024/04/05,Rights of the child: realizing the rights of the child and inclusive social protection :amendment /Human Rights Council at its 55th session
A/HRC/55/L.42,2024/04/05,Rights of the child: realizing the rights of the child and inclusive social protection :amendment /Human Rights Council at its 55th session
A/HRC/55/L.41,2024/04/05,Rights of the child: realizing the rights of the child and inclusive social protection :amendment /Human Rights Council at its 55th session
A/HRC/56/L.39,2024/07/10,"Open-ended Intergovernmental Working Group on an optional protocol to the Convention on the Rights of the Child on the rights to early childhood education, free pre-primary education, and free secondary edu :amendment /Human Rights Council at its 56th session"
A/HRC/56/L.40,2024/07/10,"Open-ended Intergovernmental Working Group on an optional protocol to the Convention on the Rights of the Child on the rights to early childhood education, free pre-primary education, and free secondary edu :amendment /Human Rights Council at its 56th session"
A/HRC/RES/56/L.35,2024/07/11,Technology-facilitated gender-based violence :amendment /Human Rights Council at its 56th session
A/HRC/RES/56/L.36,2024/07/11,Technology-facilitated gender-based violence :amendment /Human Rights Council at its 56th session
A/HRC/56/L.41,2024/07/11,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 56th session
A/HRC/56/L.42,2024/07/11,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 56th session
A/HRC/56/L.44,2024/07/11,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 56th session
A/HRC/56/L.45,2024/07/11,The promotion and protection of human rights in the context of peaceful protests :amendment /Human Rights Council at its 56th session
A/HRC/56/L.29,2024/07/12,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 56th session
A/HRC/RES/56/L.31,2024/07/12,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 56th session
A/HRC/RES/56/L.32,2024/07/12,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 56th session
A/HRC/RES/56/L.33,2024/07/12,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 56th session
A/HRC/RES/56/L.34,2024/07/12,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 56th session
A/HRC/RES/56/L.30,2024/07/12,Human rights in the context of HIV and AIDS :amendment /Human Rights Council at its 56th session
A/HRC/56/L.46,2024/07/12,Elimination of all forms of discrimination against women and  girls :amendment /Human Rights Council at its 56th session
A/HRC/56/L.47,2024/07/12,Elimination of all forms of discrimination against women and  girls :amendment /Human Rights Council at its 56th session
A/HRC/56/L.48,2024/07/12,Elimination of all forms of discrimination against women and  girls :amendment /Human Rights Council at its 56th session
A/HRC/56/L.49,2024/07/12,Elimination of all forms of discrimination against women and  girls :amendment /Human Rights Council at its 56th session
A/HRC/56/L.51,2024/07/12,Elimination of all forms of discrimination against women and  girls :amendment /Human Rights Council at its 56th session
A/HRC/57/L.39,2024/10/11,Youth and human rights :amendment /Human Rights Council at its 57th session
A/HRC/57/L.40,2024/10/11,Situation of human rights in the Bolivarian Republic of Venezuela :amendment /Human Rights Council at its 57th session
A/HRC/57/L.41,2024/10/11,Situation of human rights in the Bolivarian Republic of Venezuela :amendment /Human Rights Council at its 57th session
A/HRC/57/L.42,2024/10/11,Situation of human rights in the Bolivarian Republic of Venezuela :amendment /Human Rights Council at its 57th session
A/HRC/57/L.43,2024/10/11,Situation of human rights in the Bolivarian Republic of Venezuela :amendment /Human Rights Council at its 57th session
